smp_names,X_draw_graph_fr001of002,X_draw_graph_fr002of002,louvain_groups,X_diffmap001of009,X_diffmap002of009,X_diffmap003of009,X_diffmap004of009,X_diffmap005of009,X_diffmap006of009,X_diffmap007of009,X_diffmap008of009,X_diffmap009of009,X_diffmap0,aga_groups
564,440.34105560785434,-717.3451562415064,4,0.0003624361997935921,0.03894298896193504,-0.05985364690423012,0.029365094378590584,0.049842845648527145,0.007765098009258509,0.00774577958509326,-0.0002146827755495906,-0.008226587437093258,-0.001698232488706708,11
565,433.9249670641023,-721.6801996579103,4,0.0003618320042733103,0.03887806832790375,-0.059925127774477005,0.02948504500091076,0.05064034089446068,0.00791697297245264,0.008212276734411716,-4.494606855587335e-06,-0.005312387365847826,-0.0016954013844951987,11
566,436.03528935151735,-726.3171307484224,4,0.0003605690726544708,0.03874236345291138,-0.05988721176981926,0.029551079496741295,0.05134546011686325,0.008054450154304504,0.008664892986416817,0.0002071576745947823,-0.0023652492091059685,-0.0016894836444407701,11
567,440.8216427384382,-724.0114086130563,4,0.00035829233820550144,0.038497742265462875,-0.05987703427672386,0.02972785010933876,0.05292399972677231,0.008360116742551327,0.00965549424290657,0.0006715080235153437,0.0041129095479846,-0.0016788160428404808,11
568,438.01162162408275,-735.859140526894,4,0.00035604601725935936,0.03825638070702553,-0.059853922575712204,0.029889585450291634,0.05441918224096298,0.008650222793221474,0.010603411123156548,0.0011209349613636732,0.010398421436548233,-0.001668290700763464,11
569,437.22890122147004,-741.4680729183335,4,0.00035295705311000347,0.037924475967884064,-0.05962000787258148,0.02991248480975628,0.05543227866292,0.008853808045387268,0.01133577711880207,0.0014858737122267485,0.015532763674855232,-0.0016538170166313648,11
570,438.45670099268955,-756.5462811299255,4,0.0003531687252689153,0.03794722259044647,-0.059885576367378235,0.030158188194036484,0.05667295306921005,0.009086043573915958,0.01202296745032072,0.0018054128158837557,0.020016985014081,-0.0016548088751733303,11
571,442.31289655880045,-775.9111330553525,4,0.0003501006867736578,0.03761757165193558,-0.059724126011133194,0.030251573771238327,0.05806082487106323,0.009360303170979023,0.012973585166037083,0.002279619686305523,0.02670862153172493,-0.001640433445572853,11
572,444.6475482513632,-786.2491125537578,4,0.00035031113657169044,0.03764019161462784,-0.06001247465610504,0.030520249158143997,0.05942898988723755,0.009616749361157417,0.01373877190053463,0.002641049213707447,0.03179805353283882,-0.0016414197161793709,11
573,445.66686604782643,-802.7077903164607,4,0.0003517165605444461,0.03779122233390808,-0.06068134680390358,0.031067678704857826,0.06193304434418678,0.010081715881824493,0.015085018239915371,0.0032689636573195457,0.040634702891111374,-0.0016480061458423734,11
574,449.3418105047099,-825.707259988264,4,0.0003530563262756914,0.03793518990278244,-0.061319973319768906,0.031590793281793594,0.0643315464258194,0.010527326725423336,0.01638026535511017,0.0038780211471021175,0.0492214672267437,-0.0016542844241485,11
575,449.10028715813456,-845.8648608375012,4,0.0003542820049915463,0.03806689754128456,-0.06171516701579094,0.03188173100352287,0.06552641093730927,0.010746949352324009,0.0169967208057642,0.004164350219070911,0.0532587468624115,-0.0016600278904661536,11
576,452.4393896525528,-839.3138034963501,4,0.0003541547921486199,0.03805322200059891,-0.061700575053691864,0.031877800822257996,0.06554289162158966,0.010750616900622845,0.017013322561979294,0.004173593129962683,0.053390663117170334,-0.0016594317276030779,11
577,455.18526646574026,-852.4719085019364,4,0.0003551387053448707,0.03815894573926926,-0.06194325163960457,0.03203722834587097,0.06610506027936935,0.010852118022739887,0.01727980002760887,0.0042923130095005035,0.05505755916237831,-0.0016640422400087118,11
578,458.15208882308093,-859.7088014758956,4,0.0003539088647812605,0.038026805967092514,-0.061760660260915756,0.03195801004767418,0.06604603677988052,0.010846545919775963,0.01731763407588005,0.0043248748406767845,0.05553818121552467,-0.0016582799144089222,11
579,468.7432311239493,-863.2805295925326,4,0.0003532583359628916,0.03795691207051277,-0.061684686690568924,0.03193661570549011,0.0661250650882721,0.01086438912898302,0.01740153692662716,0.004373598378151655,0.05623980984091759,-0.0016552322776988149,11
580,470.551624062994,-870.1257586921108,4,0.00035469798604026437,0.0381116047501564,-0.06194320321083069,0.03207387030124664,0.066432885825634,0.010915903374552727,0.01749487780034542,0.004402671009302139,0.05662940815091133,-0.0016619781963527203,11
581,464.1205498701218,-867.2554075325626,4,0.0003548696113284677,0.03813004493713379,-0.06197735667228699,0.03209353983402252,0.06648710370063782,0.010925335809588432,0.017515823245048523,0.0044106412678956985,0.05673869326710701,-0.001662782276980579,11
582,484.74515165737347,-871.000472219158,4,0.0003534471907187253,0.03797721117734909,-0.06174994260072708,0.03198579326272011,0.06633263826370239,0.010902658104896545,0.017510203644633293,0.004424473270773888,0.05695771425962448,-0.0016561177326366305,11
583,478.49161053631536,-869.9972324974497,4,0.0003521349572110921,0.037836212664842606,-0.0615214966237545,0.031867824494838715,0.06609023362398148,0.010862893424928188,0.017447002232074738,0.004408509004861116,0.05675137788057327,-0.0016499689081683755,11
584,469.0619385222307,-853.5590244113208,4,0.0003515792777761817,0.03777649626135826,-0.06136942282319069,0.03176277503371239,0.06569080799818039,0.010790059342980385,0.017247525975108147,0.004315873607993126,0.055441807955503464,-0.0016473645810037851,11
585,467.6616986879538,-841.870768989351,4,0.00034360765130259097,0.03691994771361351,-0.05993549898266792,0.031000208109617233,0.06397069245576859,0.010501781478524208,0.01671943999826908,0.004147200379520655,0.05316803604364395,-0.0016100117936730385,11
586,485.8308928235868,-842.7748532132485,4,0.00034206206328235567,0.036753877997398376,-0.05968720465898514,0.0308818519115448,0.06379429250955582,0.01047544740140438,0.016706330701708794,0.004156793467700481,0.05332221835851669,-0.0016027698293328285,11
587,477.44492036767866,-838.4069691730442,4,0.0003392052312847227,0.03644692152738571,-0.059165794402360916,0.030601084232330322,0.06313790380954742,0.01036461628973484,0.01649429276585579,0.004085474647581577,0.05235416814684868,-0.001589384162798524,11
588,499.3031374526394,-837.9525514009556,4,0.000338430778356269,0.03636370599269867,-0.05904392525553703,0.030544327571988106,0.06306340545415878,0.010354048572480679,0.016495976597070694,0.00409452011808753,0.052492134273052216,-0.0015857551479712129,11
589,501.0679699922884,-829.0647135726318,4,0.00033102923771366477,0.035568416118621826,-0.05769771337509155,0.029821546748280525,0.061387427151203156,0.010071531869471073,0.015960460528731346,0.003916140180081129,0.050073496997356415,-0.0015510742086917162,11
590,488.6551888663581,-811.9495411450889,4,0.0003311818290967494,0.03558481112122536,-0.057570680975914,0.02968221716582775,0.06058936566114426,0.009920181706547737,0.01548483781516552,0.0036757763009518385,0.046643249690532684,-0.0015517892315983772,11
591,479.2245530954855,-803.8559944776312,4,0.0003368287580087781,0.03619154170155525,-0.05846933647990227,0.03010578081011772,0.06117909401655197,0.010005732998251915,0.015492317266762257,0.003612272208556533,0.04564719647169113,-0.001578247407451272,11
592,464.8680269384112,-782.7810026751177,4,0.00033728405833244324,0.036240458488464355,-0.05824095755815506,0.029841003939509392,0.05962805449962616,0.00971155520528555,0.014576291665434837,0.0031639644876122475,0.0392991378903389,-0.0015803802525624633,11
593,469.71356737171715,-786.342438754429,4,0.00033823217381723225,0.036342326551675797,-0.058486901223659515,0.030006591230630875,0.0602324940264225,0.009821120649576187,0.01486760564148426,0.003293759422376752,0.04111897200345993,-0.0015848223119974136,11
594,469.68156162211784,-809.5377385278166,4,0.00033800301025621593,0.03631772845983505,-0.05872702598571777,0.03026452660560608,0.06168531998991966,0.010096034966409206,0.015720637515187263,0.0037152646109461784,0.04710526019334793,-0.0015837500104680657,11
595,480.82123491848535,-824.8664425013303,4,0.0003386382304597646,0.03638599067926407,-0.059001803398132324,0.030485080555081367,0.06268229335546494,0.010281208902597427,0.01626214198768139,0.003976119216531515,0.050804875791072845,-0.0015867269830778241,11
596,491.5411435891538,-835.1237887121058,4,0.0003370639169588685,0.03621683269739151,-0.05877919867634773,0.030394798144698143,0.0626673549413681,0.010285545140504837,0.01634664088487625,0.004036440514028072,0.0516875684261322,-0.0015793503262102604,11
597,480.9790299889483,-846.7570210441206,4,0.0003396894026082009,0.036498941481113434,-0.059277404099702835,0.030671831220388412,0.06337422877550125,0.010407013818621635,0.016603365540504456,0.004134238697588444,0.053041208535432816,-0.0015916526317596436,11
598,491.24721774082496,-847.7292957580249,4,0.00034310895716771483,0.03686637803912163,-0.05988217890262604,0.030988605692982674,0.06405536085367203,0.010519923642277718,0.016795668751001358,0.0041884128004312515,0.05375400930643082,-0.0016076760366559029,11
599,488.79094994256684,-830.0923650111108,4,0.00033983532921411097,0.03651461750268936,-0.059245869517326355,0.030628088861703873,0.06309188902378082,0.010352940298616886,0.016426829621195793,0.004041322972625494,0.051705293357372284,-0.0015923362225294113,11
600,482.74014896951314,-796.5121704291738,4,0.000330565293552354,0.03551854193210602,-0.05729832500219345,0.029462402686476707,0.05958857014775276,0.009734098799526691,0.0149373859167099,0.003409330267459154,0.04285610467195511,-0.0015488986391574144,11
601,470.5585650343882,-772.1232590584026,4,0.0003403348964639008,0.036568254232406616,-0.05860288441181183,0.02994697354733944,0.05928833410143852,0.009633725509047508,0.014201156795024872,0.0029443749226629734,0.03613338619470596,-0.0015946750063449144,11
602,476.07236364509356,-783.6640558932708,4,0.0003383260627742857,0.036352407187223434,-0.058453429490327835,0.029965048655867577,0.05997365340590477,0.009771537035703659,0.014703243970870972,0.0032033100724220276,0.039805732667446136,-0.0015852618962526321,11
603,499.8959290022887,-772.3842845385358,4,0.0003384231822565198,0.036362841725349426,-0.058462779968976974,0.029965756461024284,0.059939365833997726,0.009764213114976883,0.014666950330138206,0.003174242563545704,0.03935882821679115,-0.0015857173129916191,11
604,476.5909720473826,-752.2328908928135,4,0.0003438600106164813,0.036947015672922134,-0.05911212041974068,0.0301597248762846,0.059376005083322525,0.009634112939238548,0.014039965346455574,0.0028196019120514393,0.03429097309708595,-0.0016111921286210418,11
605,476.5113797743311,-746.0618452895229,4,0.00034281317493878305,0.03683454170823097,-0.058843038976192474,0.029979536309838295,0.05872601270675659,0.009516565129160881,0.013732114806771278,0.0026865170802921057,0.03243779018521309,-0.0016062872018665075,11
606,471.3004047177327,-760.1493569201577,4,0.00034349027555435896,0.03690730035305023,-0.05909210070967674,0.030170613899827003,0.05954490974545479,0.00966764148324728,0.014159675687551498,0.0028830906376242638,0.03519943729043007,-0.0016094604507088661,11
607,499.9249641424792,-780.053258120371,4,0.0003403633018024266,0.03657131269574165,-0.05884378403425217,0.030183175578713417,0.06052849441766739,0.009866496548056602,0.014893557876348495,0.0032629671040922403,0.040587104856967926,-0.001594808418303728,11
608,497.6513564118953,-795.2219798236714,4,0.00033995925332419574,0.036527905613183975,-0.05896000564098358,0.03033258020877838,0.0614534467458725,0.010042808018624783,0.015454721637070179,0.003545712912455201,0.04461430385708809,-0.0015929152723401785,11
609,499.46491157090037,-801.7479350300058,4,0.0003413644153624773,0.03667888045310974,-0.05928800255060196,0.0305419210344553,0.06216011568903923,0.010169737972319126,0.015782399103045464,0.003691861405968666,0.04667116329073906,-0.0015994992572814226,11
610,512.2647422977522,-801.6275998879007,4,0.00033976451959460974,0.03650697320699692,-0.05900493264198303,0.030393553897738457,0.06183980032801628,0.010116567835211754,0.015690553933382034,0.003664705203846097,0.046309053897857666,-0.0015920026926323771,11
611,511.8842630945388,-785.8960348572557,4,0.000337686127750203,0.036283642053604126,-0.05852358788251877,0.030087610706686974,0.0608125738799572,0.009932132437825203,0.015214059501886368,0.0034503762144595385,0.04328561946749687,-0.001582263270393014,11
612,502.22276802556513,-757.6587999734215,4,0.00034296733792871237,0.03685109317302704,-0.05915841832756996,0.03027932718396187,0.06026935949921608,0.009805888868868351,0.014591537415981293,0.003085005795583129,0.03802168741822243,-0.0016070087440311909,11
613,494.06516681138703,-751.6890779024062,4,0.00034302298445254564,0.03685707226395607,-0.05910228565335274,0.030219171196222305,0.059935636818408966,0.00974299106746912,0.014402092434465885,0.0029973876662552357,0.03679623827338219,-0.001607269630767405,11
614,485.27932390123766,-748.2085465588469,4,0.00034388326457701623,0.036949507892131805,-0.05917292833328247,0.030218157917261124,0.059680476784706116,0.009691299870610237,0.01421183068305254,0.0029010972939431667,0.0354386605322361,-0.0016113005112856627,11
615,483.37558999783954,-755.0880996418724,4,0.0003430263896007091,0.03685743734240532,-0.05904023349285126,0.03015749715268612,0.059609632939100266,0.009681797586381435,0.014220588840544224,0.0029147949535399675,0.03564494475722313,-0.0016072853468358517,11
616,485.0259233604994,-775.656030326249,4,0.0003376294334884733,0.03627755492925644,-0.05835419148206711,0.029923954978585243,0.05995342880487442,0.009770545177161694,0.01472396682947874,0.003213572083041072,0.03993644192814827,-0.0015819980762898922,11
617,478.65440481853625,-764.2838072263013,4,0.0003423484740778804,0.03678460419178009,-0.058987561613321304,0.03016146831214428,0.059831321239471436,0.00972658395767212,0.014386717230081558,0.003002697369083762,0.03689869865775108,-0.0016041095368564129,11
618,501.1843231961681,-766.2100664429809,4,0.0003386962926015258,0.036392178386449814,-0.0585244745016098,0.030004354193806648,0.060064561665058136,0.009786548092961311,0.01472247950732708,0.0031975493766367435,0.03968263044953346,-0.0015869962517172098,11
619,487.8884916951025,-785.9941707557879,4,0.0003370352787896991,0.036213722079992294,-0.05832889676094055,0.029948294162750244,0.060261502861976624,0.009831327944993973,0.01493733562529087,0.003325588768348098,0.041536759585142136,-0.0015792145859450102,11
620,493.3910622227595,-776.1764996218755,4,0.00033824797719717026,0.0363440178334713,-0.05847565457224846,0.029993180185556412,0.06013922020792961,0.009802700020372868,0.014793220907449722,0.0032386789098381996,0.04027734696865082,-0.0015848964685574174,11
621,505.49175374373675,-798.8390322290551,4,0.00033688294934108853,0.036197349429130554,-0.058482903987169266,0.030114319175481796,0.06120052561163902,0.010009144432842731,0.01549164392054081,0.0036018516402691603,0.0454673171043396,-0.0015785001451149583,11
622,498.074918551654,-812.4457849504198,4,0.0003359805268701166,0.03610040619969368,-0.058471281081438065,0.03017829917371273,0.06181999295949936,0.010130336508154869,0.01591106876730919,0.0038261590525507927,0.0486907921731472,-0.0015742727555334568,11
623,507.594494786731,-818.791495539161,4,0.0003363840514793992,0.036143768578767776,-0.058571603149175644,0.03024451434612274,0.062055785208940506,0.01017298735678196,0.016024308279156685,0.0038776665460318327,0.04941727966070175,-0.0015761639224365354,11
624,503.72989361069017,-847.3829359384625,4,0.00034304813016206026,0.03685982897877693,-0.05987580493092537,0.03098728135228157,0.06406529247760773,0.010522019118070602,0.016803627833724022,0.004191666375845671,0.053796522319316864,-0.0016073903534561396,11
625,499.51012044943036,-857.1866537208774,4,0.000346776912920177,0.03726048767566681,-0.06055651605129242,0.03135398402810097,0.06492500007152557,0.010667318478226662,0.01708417758345604,0.004288659431040287,0.055122338235378265,-0.0016248620813712478,11
626,482.73076988680924,-858.4183054901429,4,0.0003483447653707117,0.037428949028253555,-0.06081639975309372,0.03148199990391731,0.06514651328325272,0.010702049359679222,0.017121892422437668,0.004290743265300989,0.05513306334614754,-0.0016322083538398147,11
627,489.7082729518794,-864.4780302568033,4,0.00034742002026177943,0.03732959181070328,-0.06068279221653938,0.03142618015408516,0.06512359529733658,0.01070197019726038,0.01716439425945282,0.004323703236877918,0.05561993271112442,-0.0016278758412227035,11
628,466.70298947154737,-832.2437075429511,4,0.0003463088069111109,0.03721018135547638,-0.06034550815820694,0.031183065846562386,0.06414691358804703,0.010522753931581974,0.01666203700006008,0.004087090026587248,0.05227026343345642,-0.0016226682346314192,11
629,475.583451157244,-829.0617286678589,4,0.0003466808411758393,0.03725014999508858,-0.060430385172367096,0.031236428767442703,0.06432092934846878,0.01055380143225193,0.016738835722208023,0.004118607845157385,0.052705489099025726,-0.0016244110884144902,11
630,474.22482391136344,-825.6954750336419,4,0.00034461182076483965,0.037027839571237564,-0.06004644185304642,0.03102670982480049,0.06380964070558548,0.010466685518622398,0.016562510281801224,0.004053845535963774,0.05181190371513367,-0.0016147170681506395,11
631,469.74426628417734,-817.7401520332551,4,0.00034503525239415467,0.037073321640491486,-0.060021888464689255,0.030967116355895996,0.06336520612239838,0.010381064377725124,0.016282767057418823,0.003913528751581907,0.049820248037576675,-0.001616699737496674,11
632,463.10227495056034,-806.7575725900788,4,0.00034248034353367984,0.036798808723688126,-0.059388015419244766,0.03054944984614849,0.06188628077507019,0.010113915428519249,0.015580468811094761,0.003600811818614602,0.04543076828122139,-0.001604728982783854,11
633,457.7068648782653,-771.7350895742027,4,0.0003399193228688091,0.03652360290288925,-0.05837075784802437,0.029751209542155266,0.058371081948280334,0.009463144466280937,0.013707124628126621,0.0027177613228559494,0.03296014294028282,-0.0015927274944260716,11
634,454.41121616989363,-761.1760757491027,4,0.0003445491602178663,0.037021055817604065,-0.0589437335729599,0.029936037957668304,0.05799192562699318,0.009371090680360794,0.013225565664470196,0.002436125883832574,0.028916416689753532,-0.0016144204419106245,11
635,461.992300235086,-746.4168180790733,4,0.0003471692616585642,0.03730258718132973,-0.05923813581466675,0.030011218041181564,0.05762465298175812,0.009290448389947414,0.012870809063315392,0.002241736277937889,0.026147855445742607,-0.001626697601750493,11
636,455.7717530152867,-744.4384784243505,4,0.00034707991289906204,0.03729298710823059,-0.05916169658303261,0.029942868277430534,0.05728881433606148,0.009227746166288853,0.01268709171563387,0.002157144248485565,0.0249628908932209,-0.001626279205083847,11
637,459.5477212193236,-737.0933867337759,4,0.0003471859672572464,0.037304382771253586,-0.059136148542165756,0.029908906668424606,0.057080015540122986,0.009188137017190456,0.012566016986966133,0.0021015943493694067,0.024188576266169548,-0.0016267759492620826,11
638,460.11642156607445,-753.0183707199222,4,0.0003444675530772656,0.037012286484241486,-0.058883171528577805,0.02988269552588463,0.057731714099645615,0.00932248868048191,0.013081966899335384,0.002368147484958172,0.027957288548350334,-0.0016140381339937449,11
639,462.41812084264035,-760.4154133018977,4,0.0003432357043493539,0.03687993437051773,-0.058814890682697296,0.029916776344180107,0.05827106907963753,0.00942925363779068,0.013453754596412182,0.0025539719499647617,0.03057972714304924,-0.001608266495168209,11
640,-240.24094164731773,638.0676982649281,0,0.0011708849342539907,0.002505324315279722,1.7766552118381185e-10,4.294649080804902e-09,-3.2839803099093956e-10,-1.451564840548869e-10,-1.4355220345763087e-09,-1.2476390753857203e-10,-2.1844343001120592e-10,0.0577007457613945,8
641,-307.67092950559385,680.5808897204258,0,0.0011174529790878296,0.002390996553003788,6.461196161433591e-11,4.625613669873019e-09,-8.0004315672344e-11,-1.875835459186348e-10,-1.734502874661814e-09,5.747518017074071e-10,-3.7852670997651217e-10,0.05506763979792595,8
642,-314.6252966371329,663.4529817146432,0,0.0011125250020995736,0.0023804521188139915,1.8881396446346344e-10,4.841233636199149e-09,-1.0385471649332345e-10,-1.8863660633527957e-10,-1.7413754882511512e-09,7.067822438422411e-10,-5.285066273508221e-10,0.054824791848659515,8
643,1014.2452360016633,-1.672399360037777,1,-0.0546812079846859,0.0005562446312978864,-1.1870897320687135e-10,-9.95350246668636e-10,4.885404858434583e-10,-1.4915461921116702e-10,1.8907979348892212e-10,2.057413545086817e-10,4.995684421693625e-11,0.0010854597203433514,10
644,995.6664032055702,48.86788216963819,1,-0.05755313113331795,0.0005854594055563211,-1.402803428973698e-10,-1.8131194323700583e-09,2.459224490714007e-10,-2.594417458645637e-10,7.136585766787107e-10,-3.156324646091946e-10,3.386772529090365e-10,0.001142468536272645,10
645,-211.25584439042396,706.6275661749316,0,0.0011671386891975999,0.0024973079562187195,1.6443603423343944e-10,4.313184476245624e-09,-1.335043603445385e-10,-3.192833844534171e-11,-1.288251283426689e-09,3.3026126278201673e-10,2.2599641602560894e-10,0.057516131550073624,8
646,-294.9219906425488,652.6101061094731,3,0.0011767937103286386,0.0025179674848914146,2.3779200830631453e-10,5.4243165514833436e-09,4.542234088855679e-10,6.532173690843024e-10,-1.9120323102583825e-09,4.5233605749928074e-10,-2.2525138698714642e-10,0.057991933077573776,7
647,-289.80456184121755,790.0304678710227,3,0.0011450875317677855,0.0024501257576048374,1.1143552747228114e-10,4.923584207006115e-09,4.987719126603452e-10,9.57383408661805e-11,-1.7921630846018388e-09,6.481334913210901e-10,-2.2085371031987933e-10,0.05642946437001228,7
648,-289.5317255663871,713.5026857964425,0,0.0011258609592914581,0.002408986445516348,1.6261163249264854e-10,4.884255222492584e-09,3.0128058381428957e-10,-1.3527906572718962e-10,-1.721095155282626e-09,7.016181524654996e-10,-1.0208364015218407e-10,0.05548197776079178,8
649,-191.65578192662028,727.3642835824295,0,0.0011298232711851597,0.002417465439066291,1.9892618108308113e-10,3.909549128877643e-09,-9.443492654526153e-10,8.654785915718222e-11,-1.3297650758303803e-09,2.131839670072022e-11,-1.418090506133396e-10,0.05567723885178566,8
650,-269.0095975512162,678.5461228275501,0,0.0011168400524184108,0.0023896857164800167,1.7636041238500155e-10,4.058304803322699e-09,-2.7562375992662425e-11,4.812249210228714e-11,-1.3864283054942916e-09,3.236081125290724e-10,-2.1551103956962692e-10,0.05503743886947632,8
651,-249.74921087383663,745.4047820934891,0,0.0011381014483049512,0.0024351777974516153,2.4126167730287307e-10,4.596026670355968e-09,1.1352415535403892e-10,2.0316330562319962e-10,-1.6972363514611288e-09,3.3475824889883654e-10,-5.0326250111698556e-11,0.05608518794178963,8
652,-247.34461954924296,788.0423405047278,0,0.0011809584684669971,0.0025268790777772665,3.059216213685545e-10,3.904436773893849e-09,-3.1912381071030893e-10,2.873826732141538e-10,-1.3013210509171813e-09,1.9920720628618938e-10,-2.4618166880041592e-11,0.05819716304540634,8
653,-189.44264844578646,690.8737377219111,0,0.0011489135213196278,0.0024583127815276384,1.6028839366910574e-10,4.382350038412142e-09,-3.1174354764296197e-10,3.9292308989802294e-11,-1.487329481797417e-09,-6.260755802678375e-11,-1.5986960366642933e-10,0.05661800876259804,8
654,912.3827323368379,83.80078466852642,2,-0.058259688317775726,0.0005926467129029334,-2.3981264196670793e-10,-2.0957522384179583e-09,-1.8114058863982763e-10,-1.1160462831671936e-10,8.721005029244111e-10,-4.684982402025639e-10,1.665294152575214e-10,0.0011564948363229632,9
655,951.4175697117151,17.675088435895017,2,-0.05566401779651642,0.0005662424373440444,3.860990346882254e-11,-1.9011066054730463e-09,-1.7458560985783578e-10,-1.4730104636040409e-10,1.0867355904053966e-09,-5.552426296517865e-10,3.597161735147125e-10,0.0011049688328057528,9
656,999.7860432265412,47.13827131514797,1,-0.05364053696393967,0.0005456581711769104,9.188012156657877e-11,-9.726083272099117e-10,4.388855390224933e-10,1.0277401846225942e-10,4.555553712037863e-10,8.804108830862134e-11,2.817703292912199e-10,0.0010648018214851618,10
657,918.0430259554036,47.79538649539764,2,-0.054877426475286484,0.0005582409794442356,-4.8680243863730155e-11,-1.1226061191749181e-09,-8.925095038025965e-12,1.9033315201699708e-10,6.400364682690451e-10,-3.779053459052051e-10,4.522582308652545e-11,0.0010893549770116806,9
658,937.5684449415537,84.77224240319752,2,-0.054715514183044434,0.0005565934698097408,-3.633828307703091e-11,-1.2291743178849401e-09,-3.7575079159246627e-10,-1.4700955730528875e-10,4.1087513946713727e-10,-2.626575901221173e-10,-8.144306756774355e-11,0.0010861412156373262,9
659,1003.6604073909929,94.66357740935926,1,-0.05690541863441467,0.0005788702401332557,-9.644558589261276e-12,-2.0691752755652715e-09,-2.7693453086286013e-10,-1.719434455926816e-10,8.868503154069174e-10,-3.159734418556326e-10,3.2254388049324234e-10,0.0011296115117147565,10
660,-288.7347410479725,627.6204262100122,0,0.0011294538853690028,0.0024166747462004423,2.2337272309602696e-10,4.163217326436097e-09,-2.2258743459513397e-10,1.0981550738198287e-11,-1.388374637478762e-09,3.9052794331695395e-10,-1.6078986753154112e-10,0.05565904453396797,8
661,-258.18584335569955,671.2713314876546,0,0.001116012572310865,0.0023879145737737417,1.0550341850157352e-10,4.502913153459076e-09,1.5462751912220796e-10,1.5219084326112409e-10,-1.727403442508546e-09,3.5246572327451986e-10,-1.4872955644840147e-10,0.05499665439128876,8
662,-284.0307830471243,739.7245448605086,3,0.001145602553151548,0.002451227745041251,2.7519206358128656e-10,4.540344544778918e-09,1.1494938334521976e-10,1.267152355266532e-10,-1.7215502357004198e-09,5.241037048797637e-10,-2.11640774350208e-10,0.05645483359694481,7
663,-242.42076375962293,700.5800644446435,0,0.0011195156257599592,0.002395411254838109,2.362914863773824e-10,3.4453426778213725e-09,-1.7951633235480102e-10,1.925094111898673e-10,-9.071171036545422e-10,-9.60038507025196e-11,2.0067426886871687e-10,0.05516929179430008,8
664,947.1337107016525,67.61499213396586,1,-0.05560452863574028,0.0005656371940858662,-1.4538908965633368e-10,-1.191909015929582e-09,3.4902754297849725e-11,1.0962426799654423e-10,1.7030721277677685e-10,-1.0380715037561217e-10,-2.535121557123432e-10,0.0011037880321964622,10
665,-294.4012944154435,705.2700879992279,3,0.0011390096042305231,0.0024371205363422632,1.6767758015401313e-10,5.273462111432536e-09,-6.000618838625238e-12,1.3287236588777063e-10,-2.1366257652033482e-09,8.208261847997278e-10,-6.953896347638988e-10,0.05612993612885475,7
666,1006.4043603798351,24.13984104944661,1,-0.055498167872428894,0.0005645551718771458,3.1465895427434942e-12,-1.235429980539493e-09,1.9282721253066626e-10,-9.755329877236818e-11,7.262097034832493e-10,-8.221445746414702e-11,2.2653938447358968e-10,0.0011016767239198089,10
667,-316.22710666143956,754.8749391817341,3,0.0011640319135040045,0.002490660408511758,2.9195521000779934e-10,4.945767351216546e-09,4.344361675956421e-11,5.421409848826997e-11,-1.7206454039353503e-09,5.929573498875129e-10,-4.6342130133325554e-10,0.057363029569387436,7
668,-293.3312080687621,675.7881514878751,0,0.0011550975032150745,0.0024715440813452005,1.9943054152538053e-10,4.4482777461496426e-09,-4.894883803840955e-11,1.2870735033310154e-10,-1.4218600741244813e-09,3.246855839744711e-10,-7.532786200359354e-11,0.05692274868488312,8
669,-213.7880511666692,724.9075860182296,0,0.0011256028665229678,0.0024084351025521755,9.625800850843191e-11,4.25976454110355e-09,-3.9890690750610247e-10,-2.335068527425932e-10,-1.4894245836671871e-09,4.212347692877927e-10,-1.6669074454078725e-10,0.05546926334500313,8
670,935.6853359551197,45.13759581572778,1,-0.05485687777400017,0.0005580316064879298,-2.566286627647685e-10,-1.4063598063884797e-09,-6.75284161921752e-10,6.427297583044833e-11,-2.646213456691804e-11,-7.531595486165443e-11,-3.472792609038322e-10,0.0010889472905546427,10
671,974.0157676390968,11.410895007927557,1,-0.05422203242778778,0.0005515737575478852,-7.960340026036405e-11,-7.297109583248584e-10,6.308336492066857e-11,2.4506954798830805e-10,2.0402236844407895e-10,-1.1210774669700996e-10,-4.2173851216853464e-11,0.0010763450991362333,10
672,983.8894864842321,76.03925838006855,1,-0.05648642033338547,0.0005746084498241544,-9.14392173090306e-11,-1.6252162948759974e-09,-1.3747132598940226e-10,-1.1865074200922976e-10,7.231966692167191e-10,-3.32877642117424e-10,1.4392974312382734e-10,0.0011212942190468311,10
673,-295.27641568360923,637.1308526511667,0,0.001162999658845365,0.002488452009856701,1.9808049644964854e-10,4.562630273596824e-09,-4.335924397302904e-10,-3.408797688564391e-10,-1.3730508952036757e-09,3.4276120830512014e-10,-3.7153297105518845e-10,0.05731216073036194,8
674,998.8217952739063,108.30051166279095,1,-0.05518206208944321,0.0005613393150269985,-5.154254106853884e-11,-1.1714110792482302e-09,-3.0700694764185243e-10,-2.2109833408556767e-10,1.148215897361915e-10,-3.382790575434669e-11,-3.3615485395266376e-10,0.001095401938073337,10
675,-182.21394816246783,736.7621870058169,0,0.0011034971103072166,0.002361135557293892,1.3694630152105702e-10,4.560179345247661e-09,-1.3641150709009509e-10,2.476313876176306e-10,-1.4490444399939406e-09,2.0198769046242404e-10,4.939111272750374e-11,0.0543798990547657,8
