smp_names,X_tsne001of002,X_tsne002of002,X_draw_graph_fr001of002,X_draw_graph_fr002of002,louvain_groups,X_diffmap001of009,X_diffmap002of009,X_diffmap003of009,X_diffmap004of009,X_diffmap005of009,X_diffmap006of009,X_diffmap007of009,X_diffmap008of009,X_diffmap009of009,X_diffmap0,aga_pseudotime,aga_groups
682,9.101737575165659,-6.369243032148212,585.0396118964611,-847.8146094155169,1,-0.016241876408457756,-0.031403981149196625,8.327923239903612e-09,3.228775469210632e-08,1.5964648270028192e-08,8.83339446033915e-09,-3.2320792708873114e-09,1.1557622414670732e-08,8.327106115757488e-09,-0.04418942704796791,0.44370248913764954,7
683,2.853250348882178,15.088655221257062,-736.9140041140097,287.44750215450176,0,0.04780532047152519,0.006909367628395557,-3.131390258204192e-08,-3.242621282595337e-09,3.3715075176132814e-08,4.827816812991159e-09,-3.8027824444952785e-08,2.0944009193613056e-08,-1.088884626909703e-08,-0.022481173276901245,0.4437020719051361,12
684,4.705933836786278,20.770169389036763,-659.7299278234789,328.90722529505734,3,0.04942088946700096,0.0071428692899644375,-2.657464648336827e-08,-3.9225199088832596e-08,-6.561294174645127e-09,-2.260774900619822e-09,-2.7375717692734725e-08,7.018529313285171e-09,-1.2787308989459234e-08,-0.023240908980369568,0.4437021315097809,11
685,9.541691646141114,26.453607356203577,-725.0629249005677,378.0451861135773,3,0.05014049634337425,0.007246874272823334,-3.13743875324235e-08,-3.825942940238747e-08,-6.1247633631467124e-09,6.197816038167048e-09,-2.186548186955406e-08,-6.395065033082403e-10,-7.167633597759959e-09,-0.023579316213726997,0.4437021315097809,11
686,0.17847201042021477,25.909626843910576,-787.5136678444019,345.7180746238218,0,0.0493728369474411,0.0071359253488481045,-3.261009240418389e-08,-1.7233732663157753e-08,2.6163144539737004e-08,3.1915934339821206e-09,-2.3142222360661435e-08,1.2713795349839074e-08,-9.539462553220801e-09,-0.023218316957354546,0.4437020421028137,12
687,7.415638854201148,19.360660328433678,-743.5033226481947,247.66292231535056,0,0.05052562430500984,0.007302538491785526,-2.442118862688858e-08,-7.694556991566515e-09,3.869092424224618e-08,4.483268423172149e-09,-2.4874568183008705e-08,1.3629319894903347e-08,-3.870419096330124e-09,-0.02376043237745762,0.44370219111442566,12
688,3.052945186544827,-4.437462712047824,625.8895663246998,-768.707921953322,2,-0.015398304909467697,-0.02977290004491806,1.1842301361753016e-08,1.8483728325691118e-08,1.1922947074083368e-08,5.839206007607345e-09,5.588211227092188e-09,9.657476596203196e-09,7.689235914654091e-09,-0.04189429432153702,0.44370245933532715,8
689,3.097933973114304,-1.7464195967818232,614.6369358871825,-748.6763506948586,2,-0.016077499836683273,-0.031086137518286705,-1.886781397786308e-09,8.596884093492463e-09,-1.5996822755326434e-09,2.8479030245165404e-09,5.669674507657874e-09,-1.7610848335181117e-09,3.1620226437212295e-09,-0.043742187321186066,0.44370236992836,8
690,14.8746744431006,-3.36024552703193,482.9527116411727,-797.3305648239268,1,-0.01620745286345482,-0.03133738413453102,-9.547139745436084e-10,2.83142131962677e-08,2.714124036629073e-08,1.0383423898474575e-08,1.1918928954912644e-08,1.3854121405643127e-08,1.6511036093902476e-08,-0.0440957248210907,0.44370242953300476,7
691,7.329927822736078,-5.950222666885647,558.4615287784499,-823.4477332961244,1,-0.016048327088356018,-0.031029749661684036,1.8582163363589643e-08,8.583285193708434e-09,-4.321886404312636e-09,3.295365536004624e-09,-9.861873540017996e-10,4.1833922992395856e-09,-2.050221103999661e-09,-0.043662842363119125,0.4437025785446167,7
692,7.940989537316336,22.786843869077693,-780.5081057266891,305.58045348755354,0,0.05192001536488533,0.007504072971642017,-3.565413919659477e-08,-1.2352083800237779e-08,3.484207056203559e-08,6.164746046977143e-09,-1.9894750735716116e-08,6.732136181852866e-09,-6.140832731205137e-09,-0.02441616728901863,0.4437021315097809,12
693,1.9202177387536576,17.335473994436988,-752.1731934784705,230.09916987696482,0,0.04945579171180725,0.007147911936044693,-2.93577304688597e-08,-1.0024075791648102e-08,3.0167715436846265e-08,3.9048440036992815e-09,-3.572933593432026e-08,1.552710138241764e-08,-1.5140722453566013e-08,-0.023257330060005188,0.4437021017074585,12
694,6.17595589294637,-10.059959394516987,555.0011247488893,-852.9483242403402,1,-0.016280625015497208,-0.0314788818359375,1.1911818198484525e-08,1.4180895568927099e-08,6.369643923420654e-09,5.0478146107479915e-09,7.26507476400684e-09,-8.679235108388639e-10,7.03973990212603e-09,-0.04429483041167259,0.4437025189399719,7
695,0.5590898069039857,17.30299950386332,-716.9160932889737,302.38168693452843,3,0.050601858645677567,0.007313556037843227,-3.215938093603654e-08,-2.7899487164972925e-08,7.72122721315327e-09,5.780637080121664e-10,-2.5504190759306766e-08,2.0520778132304685e-10,-1.0896848756658528e-08,-0.02379627712070942,0.4437021017074585,11
696,12.203673473023606,-0.6951158358847629,535.6171549545428,-772.2339604854473,2,-0.016100365668535233,-0.031130358576774597,-7.561740567041397e-09,1.1349147399641879e-08,-3.36687588919915e-09,8.923893624057655e-09,4.867191094604095e-09,1.4255785441008584e-09,5.38336442090781e-09,-0.043804410845041275,0.4437023103237152,8
697,7.045637193143811,-0.22493059457397124,567.4434730933968,-744.412779728189,2,-0.015799574553966522,-0.030548760667443275,1.1211296779833901e-08,-7.254048917104683e-09,-1.6057082774523224e-08,-7.814220381874293e-09,1.0689976903677234e-08,-1.0818217432984056e-08,-5.786847112609905e-10,-0.042986027896404266,0.44370242953300476,8
698,7.9260632026483036,-11.477471978758947,544.2721719766964,-808.5927334094504,1,-0.01641491986811161,-0.03173854574561119,1.120191406300819e-08,3.2086899803829283e-09,-8.25319990127582e-09,-2.86826740136803e-09,7.150366077013359e-09,-1.2434999696608884e-08,3.083280741833505e-09,-0.044660214334726334,0.4437025487422943,7
699,5.9761626736152405,-2.307410976384763,593.0436995066235,-737.7023107592223,2,-0.015002964995801449,-0.029008494690060616,1.1764621277166043e-08,-6.057738310971672e-09,-1.5553002441492936e-08,-7.870330165360429e-09,1.517281233986978e-08,-2.3264572490688806e-09,2.9368520948480636e-09,-0.04081868380308151,0.4437023103237152,8
700,-2.762659322109084,18.431102625831155,-771.3628903053311,236.21094650670943,3,0.051362115889787674,0.007423435337841511,-4.312174795018109e-08,-3.025042616400242e-08,4.4466195170400624e-09,-4.09016953639707e-09,-2.8633280635403935e-08,-3.4661373771172066e-09,-2.1728604693294074e-08,-0.024153802543878555,0.44370201230049133,11
701,5.3423086613019555,21.96551897071882,-731.2249130713416,315.27053640729406,3,0.049865394830703735,0.007207117509096861,-2.722092062867887e-08,-2.925755993032908e-08,1.8871670448561417e-08,8.345517055197149e-10,-7.469638241275334e-09,8.366817239036095e-10,-2.4798925135627314e-09,-0.023449959233403206,0.44370216131210327,11
702,4.96443301438333,-3.9458568074530005,514.1893412324862,-796.4865338992568,2,-0.016204286366701126,-0.031331297010183334,2.305687862858008e-09,-1.134573768268865e-08,-2.9722132310894267e-08,-3.0675813000868857e-09,4.497157757299419e-09,-5.793244994833913e-09,-9.02721897233505e-09,-0.044087156653404236,0.44370245933532715,8
703,4.614578921755687,-2.8622193929164497,560.1391969304559,-756.1541367652849,2,-0.015811359509825706,-0.03057154268026352,-5.731812358078514e-09,-8.553333152860887e-09,-2.166532375724728e-08,-4.100157546815808e-09,1.4832062689151826e-08,-1.3014990862814102e-08,5.06693909052558e-10,-0.04301809147000313,0.4437022805213928,8
704,-0.5318650522091751,27.030834834989783,-757.2228557502564,360.90910048053036,3,0.04644400626420975,0.006712615955621004,-3.123520642134281e-08,-1.1854411674505627e-08,2.920919150994905e-08,7.63628182909315e-09,-1.9109604565414884e-08,8.439189791431545e-09,-2.1833033159168735e-09,-0.021840982139110565,0.44370201230049133,11
705,6.916059096918106,19.684136094272795,-772.5725417274084,253.9033361467366,0,0.050223592668771744,0.007258885074406862,-1.850208874998316e-08,-7.1018773084574605e-09,4.0687726965416005e-08,1.1191993998238559e-09,-2.6419252563414375e-08,1.4670325398924433e-08,-8.277201146711377e-09,-0.02361839823424816,0.44370225071907043,12
706,5.038902222048397,-5.780292493333035,613.1344702166522,-786.8334261783617,2,-0.015145126730203629,-0.029283374547958374,1.3577699853328795e-08,1.4273353166061042e-08,7.715412309039493e-09,-1.2294096851661607e-09,5.525788271398824e-09,1.0266702155092844e-08,8.067575052450593e-09,-0.04120546951889992,0.44370242953300476,8
707,5.966217101983358,28.10561548735318,-725.5993434746313,319.29139963052194,0,0.04943675547838211,0.007145162206143141,-2.7340226083083508e-08,-3.211886934195718e-08,5.254888968408977e-09,2.0274966150424234e-09,-1.9278251883747544e-08,-3.1439404413191596e-09,-1.0192141353115858e-08,-0.023248370736837387,0.4437021315097809,12
708,4.6654909291604545,1.3100280942701483,624.3689845799985,-751.2450281614387,2,-0.016623491421341896,-0.03214183449745178,1.8365014398114e-08,-5.338601116733344e-09,-2.3605091215017637e-08,-8.20332335393914e-09,9.14166076171341e-09,-5.375305978105871e-09,-1.0370427849792918e-09,-0.04522768408060074,0.4437025785446167,8
709,10.325680679141,-5.32420844844015,585.7297571467403,-782.2362489726036,1,-0.01608850248157978,-0.03110741451382637,3.5441458656748637e-09,2.673032106770279e-08,1.7182072653554314e-08,6.322894208210528e-09,2.7518334277942813e-09,7.571687277163619e-09,1.0357157798068783e-08,-0.043772127479314804,0.44370245933532715,7
710,16.537101843281793,-1.5376564833479252,564.396917763145,-704.549530802214,2,-0.015980854630470276,-0.03089926578104496,-4.705464018428529e-09,1.6768922250776086e-08,1.5256134133778687e-08,3.1637086284064253e-09,7.832050563649773e-09,-1.0277990680762628e-09,9.932724864825104e-09,-0.04347923398017883,0.44370236992836,8
711,6.701691191547693,-4.141824615115308,578.7886321360774,-783.7528314466539,1,-0.01584671065211296,-0.030639922246336937,9.180810778275372e-09,9.333002815026248e-09,-6.157031773312838e-09,4.645904105871068e-09,-3.0824329755319013e-09,1.2138838823005926e-09,-2.7646656075575038e-09,-0.043114304542541504,0.44370242953300476,7
712,-1.3184297184808915,24.170869077308232,-790.9982012485003,344.8504896089531,0,0.050961583852767944,0.007365550845861435,-1.7235116445135645e-08,-3.706740514530793e-08,9.948855961283698e-09,-2.591546088837049e-09,-5.305272665623306e-09,-2.303572887996097e-09,-5.799960511865265e-09,-0.023965448141098022,0.44370222091674805,12
713,10.226706477581677,0.21916952750898877,594.2965586506073,-744.4715052522704,1,-0.01627969555556774,-0.03147708624601364,8.277912577625557e-09,1.9116493277238078e-08,5.8137263891921975e-09,7.81234021918209e-10,9.595289895969472e-09,4.16202405872923e-09,1.3083169214667123e-08,-0.044292300939559937,0.44370248913764954,7
714,8.078208364444912,-5.002050694524701,547.0127432122538,-820.3964697232788,1,-0.016235720366239548,-0.03139207512140274,6.985106715262646e-09,-2.429367818024275e-09,-2.1322327015127485e-08,-1.1021215190476497e-11,4.279396836892602e-09,-6.5405272309249085e-09,-4.1072381051776574e-09,-0.044172678142786026,0.44370245933532715,7
715,4.267617525706948,18.67592615977311,-666.6658424188272,291.45792871965415,3,0.04999447613954544,0.007225771434605122,-2.35372006329726e-08,-4.0111327592740054e-08,-2.9238180765389643e-09,-2.5254691671250384e-09,-1.770976254533707e-08,-1.8231188780859497e-09,-8.74287930940909e-09,-0.02351064421236515,0.44370219111442566,11
716,4.706761980711076,-0.44029483396319036,629.6284455122563,-761.5130750445671,2,-0.016032518818974495,-0.03099914826452732,8.016924013531934e-09,5.895775867514885e-09,2.518614428126398e-09,-1.4933431158326016e-09,1.5680363674164255e-08,-4.641361517343512e-09,8.684127195124347e-09,-0.0436197854578495,0.44370245933532715,8
717,13.502786815463628,-1.1193791262287949,497.1372456592327,-793.063076711333,2,-0.01612435281276703,-0.031176738440990448,-7.066030871527573e-09,6.510731953568438e-09,-1.0744596323775113e-08,7.407231716882734e-09,4.8098969251952894e-09,-2.6516402407139594e-09,2.2436248414692272e-09,-0.04386967420578003,0.4437023103237152,8
718,6.396877381406699,24.839247738435123,-818.7447072320847,336.281727232026,0,0.05089033767580986,0.007355250883847475,-1.9927181682533046e-08,-7.6959629780049e-09,4.0001200574124596e-08,4.459018931868286e-09,-2.6464100244538713e-08,1.3682516453172866e-08,-7.33467775404506e-09,-0.023931946605443954,0.4437022805213928,12
719,11.904939175211949,1.130875146335356,511.92686841352537,-771.255608700824,2,-0.01636545918881893,-0.03164292499423027,1.038071406611607e-09,-6.156589016370617e-09,-2.71359414938388e-08,3.5024592115462383e-09,7.276431457370336e-09,-5.120661228374956e-09,-2.7843354288847877e-09,-0.044525664299726486,0.44370242953300476,8
720,11.157567258577062,0.16629423142380897,567.9116766040413,-786.4908128872338,1,-0.01621580310165882,-0.03135357052087784,3.027509798414485e-09,1.587076958742273e-08,-3.8914476085949445e-09,6.29513596805964e-09,-1.4327554698212452e-09,7.194945972344158e-09,2.347998018237263e-09,-0.044118501245975494,0.44370245933532715,7
721,16.520178716549818,-1.433061392214695,544.0677808796694,-704.3943082730757,2,-0.01671733148396015,-0.032323263585567474,1.177537978236387e-08,1.743185862324026e-08,1.0124736604666396e-08,2.5275124215795586e-09,5.781480183486565e-09,7.200812390806277e-09,1.0521221227577371e-08,-0.04548298940062523,0.4437025785446167,8
722,7.567246137123152,23.26492206975813,-751.3339129824096,304.3088274420209,3,0.04911080747842789,0.007098054513335228,-4.453116986269379e-08,-4.7566013350319736e-09,3.8366774646192425e-08,1.0627566382481746e-08,-1.9727053768292535e-08,6.008858743911105e-09,-7.771527310573845e-10,-0.02309509739279747,0.44370198249816895,11
723,4.7483136470347524,-0.16155478612466823,624.9537803612096,-801.6339916003446,2,-0.01641787402331829,-0.03174426034092903,1.4645926249556851e-08,1.3651593633312586e-08,2.7485194120657752e-09,3.4960581096754595e-09,5.491640031607403e-09,7.428624826388841e-09,4.769181938257816e-09,-0.044668253511190414,0.4437025487422943,8
724,5.343723534600153,23.02633409769669,-765.1763529798666,317.6232517365661,3,0.04989994689822197,0.007212107535451651,-3.5940413312118835e-08,-1.3529684927959806e-08,2.5749972820676703e-08,6.500022742272904e-09,-2.6893525628679527e-08,6.4602794225265825e-09,-6.517556272456204e-09,-0.023466195911169052,0.4437020421028137,11
725,14.357951719223248,-9.778254924485347,478.30774821681877,-814.4785607019387,2,-0.016502222046256065,-0.031907353550195694,9.502933551175374e-09,-1.6395615531905605e-08,-3.974039231025017e-08,-7.836636228830685e-09,1.0134160177699414e-08,-1.4421473792936013e-08,-5.761276788973646e-09,-0.044897742569446564,0.4437025189399719,8
726,1.940568709210173,22.788282200481785,-707.9233845164265,376.37678376936225,3,0.04998144879937172,0.007223890163004398,-1.8082996433577136e-08,-3.7810281128258794e-08,2.0619401741583943e-09,-3.4716371999365947e-09,-1.5313037948772035e-08,2.3219223765913455e-10,-8.821509744905143e-09,-0.02350451797246933,0.44370219111442566,11
727,5.511706941640339,-6.521461077677171,561.9631114727035,-817.5595622489844,1,-0.015878230333328247,-0.030700858682394028,1.0055081212101413e-08,-3.3021803069743783e-09,-1.6838612282299437e-08,-3.792300695693029e-09,1.863000642643442e-09,-1.1783919395824682e-09,-6.407917751971581e-09,-0.0432000532746315,0.44370245933532715,7
728,8.307105213097444,-9.43392620601148,528.1334771398197,-828.4662923269497,1,-0.016518913209438324,-0.03193965181708336,8.39987279732668e-09,-7.2181673971272176e-09,-3.3693005718760105e-08,2.56824805866529e-09,-2.7124944512735283e-09,-4.508837303518476e-09,-1.0123564209152391e-08,-0.0449431873857975,0.44370248913764954,7
729,6.664897306213078,22.67666264573713,-759.1910569865659,328.5423287526711,0,0.051151905208826065,0.0073930565267801285,-2.2596646331862758e-08,-1.8213123453847402e-08,2.5671381465031118e-08,2.1797728066985655e-09,-2.3396919957008322e-08,9.470117134924294e-09,-8.281029195700285e-09,-0.024054953828454018,0.44370222091674805,12
730,2.5469003350419923,0.5481857798333516,525.1418678578018,-839.4462429987623,1,-0.01657073199748993,-0.0320398211479187,-4.903595751670764e-09,-1.0960555796302174e-09,-1.8081403041492194e-08,5.889342347131787e-09,5.036967731797404e-09,-3.7327381186003095e-09,-4.784432405813277e-09,-0.045084141194820404,0.4437023997306824,7
731,7.344244978518028,22.897398764584093,-752.3384986227304,310.68971927327925,0,0.05029306188225746,0.007268928457051516,-1.6733652685729794e-08,-1.3118257591315796e-08,3.698185935263609e-08,4.981909107470983e-09,-1.524665194096997e-08,1.2320993114656176e-08,-8.170337739699107e-10,-0.02365107461810112,0.4437023103237152,12
732,8.431778609667337,-3.5947470697015116,585.4069582382272,-748.4413656885027,2,-0.015599347651004791,-0.030161619186401367,-8.513927340914051e-09,1.3603965953734587e-08,5.246426848515284e-09,6.22692430951588e-09,3.755032285113202e-09,-6.849346423365432e-09,5.005399650315212e-09,-0.04244127497076988,0.4437022805213928,8
733,4.359372633343251,17.357342211960997,-697.5274049976728,269.59397543474256,3,0.04920120909810066,0.007111118175089359,-2.648214980638386e-08,-4.731866098950377e-08,-1.553062567438701e-08,-2.63177946102644e-09,-1.695174134397348e-08,-1.2863274001517766e-08,-1.913597813540946e-08,-0.023137599229812622,0.4437021315097809,11
734,13.699700507451658,-1.2206708640174582,489.9003527237094,-799.999954753849,1,-0.015789030119776726,-0.03052838332951069,-3.999693021228268e-09,1.859440956764047e-08,5.921008128240146e-09,7.618671027387336e-09,2.8722404454839534e-09,3.409523774422496e-09,7.972144722145913e-09,-0.0429573580622673,0.4437023103237152,7
735,8.996488811133807,-8.75956801396128,588.8135210330979,-824.5833762683269,1,-0.016397133469581604,-0.03170415386557579,2.5825249494459968e-08,1.2768093249349022e-08,6.242926620103617e-09,-3.308371798738108e-09,7.164989046515302e-09,8.49571790695336e-09,4.6055661506727574e-09,-0.04461182653903961,0.44370266795158386,7
736,8.655240509889419,-7.115506910600591,559.8786734104264,-840.8504258393958,1,-0.01653694361448288,-0.031974490731954575,1.3378301133570858e-08,8.428626685486051e-09,-8.62541504886849e-09,5.050786899829518e-09,5.558177473830028e-09,-2.811041177608331e-09,2.082981787054905e-09,-0.044992219656705856,0.4437025785446167,7
737,4.82439680594491,24.817560207506656,-768.7254630955946,339.40125996810326,0,0.04929172992706299,0.0071242027916014194,-3.7798042029635326e-08,-9.644870457847787e-10,4.178536272547717e-08,3.2235334401775617e-09,-2.9766797027264147e-08,1.6504429822816746e-08,-2.3361939049948433e-09,-0.02318018302321434,0.4437020421028137,12
738,-0.9127711894728112,14.488049007406136,-760.2954065082652,213.49299202784977,0,0.05013704672455788,0.0072463746182620525,-2.0795587474253807e-08,-1.4557617333821327e-08,3.040654661390363e-08,-1.6404867464459016e-09,-2.6505182049163523e-08,7.855915029608695e-09,-1.493828705179112e-08,-0.023577699437737465,0.44370219111442566,12
739,3.779307433729153,23.838071067347233,-786.4899062482913,337.5861846730539,0,0.049673546105623245,0.007179388776421547,-2.8311649913348447e-08,-2.2879634187233933e-08,2.346895655591652e-08,3.108962642883739e-09,-1.5167501032919972e-08,2.8183588796082404e-09,-3.784690338903829e-09,-0.023359736427664757,0.4437021315097809,12
740,2.1847311254907495,22.454219158688954,-711.4669521606882,348.77103501259114,3,0.05108051747083664,0.007382740266621113,-2.189793946172358e-08,-3.152128513761454e-08,1.237186442182292e-08,5.237205114028143e-10,-1.5967458466548123e-08,8.159498854354297e-09,-8.04886290950435e-09,-0.02402138151228428,0.44370222091674805,11
741,9.946617592337297,-3.0908075164153583,545.156711752152,-784.599476584065,1,-0.016558712348341942,-0.0320165790617466,1.114365488774638e-08,1.5944472409046284e-08,4.036312617472504e-09,1.3599940063002691e-09,5.283292470181777e-09,2.3779107571897384e-09,6.9285093218240945e-09,-0.0450514480471611,0.4437025487422943,7
742,15.439480272017178,-2.4920684592281552,470.34408260274824,-758.5560232862802,1,-0.016877753660082817,-0.03263343870639801,-7.682539049369552e-09,1.8942115431741513e-08,9.555092717050684e-09,9.633493114336034e-09,7.862729134444635e-09,6.8717604939649846e-09,1.2265974014269432e-08,-0.04591944441199303,0.44370242953300476,7
743,10.960831757952043,-9.460354534781363,541.6805350606224,-819.8836513726229,1,-0.01604631170630455,-0.0310258399695158,1.5561482769044233e-08,5.319282236904144e-10,-1.0687808860154746e-08,-7.891199693688122e-09,4.6938728459622325e-09,5.813682868449632e-11,-1.62765234623663e-09,-0.0436573401093483,0.4437025189399719,7
744,4.0582504558330905,15.496274304394925,-754.651779951246,240.34000040376475,0,0.05090715363621712,0.007357679307460785,-3.691010874717904e-08,-2.1891684021113633e-09,3.7909526184876086e-08,6.3342149303480255e-09,-3.5692629296590894e-08,1.3874967841331909e-08,-9.91369208946935e-09,-0.023939846083521843,0.4437021017074585,12
745,0.8694440236067046,18.368674251538035,-659.3865686303732,289.37746821725204,3,0.05024087429046631,0.007261386141180992,-1.5690876153939826e-08,-2.0068583239662985e-08,2.145408295461948e-08,-5.735611541268781e-09,-1.7549673714256642e-08,5.710655504032047e-09,2.0156718516517458e-09,-0.023626530542969704,0.4437022805213928,11
746,1.323631044712008,19.431930782614998,-680.9932954724114,302.0719031894478,3,0.049205128103494644,0.007111687213182449,-1.2464416165869352e-08,-2.7878019892568773e-08,1.0272760420093618e-08,-3.449360130858281e-09,-2.055754144691946e-08,2.1150123874491555e-09,-8.936715367724446e-09,-0.023139454424381256,0.44370225071907043,11
747,8.056962482418303,-11.708389830486023,518.6353963880994,-767.230926728778,1,-0.015717757865786552,-0.030390560626983643,1.1247292874827508e-08,9.414363510984458e-09,2.485444738908882e-09,8.3388383004257e-12,1.1407630395865453e-08,-8.850323141018634e-09,9.813272860981215e-09,-0.04276342689990997,0.44370245933532715,7
748,2.89658668297115,22.2177228974401,-692.6282250148047,346.64400110169396,3,0.047614142298698425,0.006881742272526026,-2.6645766482147337e-08,-2.2654880638128816e-08,1.9993006361573862e-08,3.664276521098131e-11,-1.2652633607501684e-08,8.26182233737427e-09,-2.0548902579520245e-09,-0.022391274571418762,0.4437021017074585,11
749,7.416770915509914,19.75352478830892,-742.2684825303638,253.78265959616024,3,0.05032366141676903,0.0072733499109745026,-3.0228882508254173e-08,-7.162031412377701e-09,4.3008672179212226e-08,4.931116404094382e-09,-1.8811528335049843e-08,1.1479508010836526e-08,-4.9796007317581825e-09,-0.02366546355187893,0.44370216131210327,11
750,4.830805355758237,-6.410724728567474,599.9101412568158,-819.8345496011741,1,-0.016040286049246788,-0.031014198437333107,4.74689798579675e-09,1.6097516208901652e-08,4.843634382467599e-09,4.8713282296830585e-09,-2.2210784322851396e-09,5.40774047763648e-09,-8.313970623063938e-10,-0.04364096373319626,0.44370245933532715,7
751,4.203205334088477,-1.8336094156913643,583.5895097225931,-720.6411277081273,2,-0.016329491510987282,-0.031573377549648285,2.9085678310281082e-09,1.68434031166953e-08,6.007996766754786e-09,1.8581380878401887e-09,2.5455226815296328e-09,1.1988945392005235e-09,5.205583519796164e-09,-0.04442779719829559,0.44370248913764954,8
752,9.455036399170458,-2.06449179910993,563.1186229732111,-770.1311743295612,2,-0.016384992748498917,-0.03168068081140518,1.485503453579895e-08,-5.890658627549783e-09,-2.148313882344155e-08,-1.290146833810013e-08,1.3580108593203022e-08,-1.0663470106919704e-08,2.3078963184985923e-09,-0.04457879066467285,0.4437025189399719,8
753,-0.48379003626710165,22.43384874314567,-785.7098269717851,351.47695153155894,0,0.04998626559972763,0.0072245849296450615,-2.1868865829333117e-08,-2.1990459231346904e-08,2.1910841141448145e-08,-1.0240092107594023e-09,-1.9864415889969678e-08,8.39051050860462e-09,-8.773098691960968e-09,-0.02350679226219654,0.44370219111442566,12
754,13.244009140612397,-9.32668102748369,491.8805204566986,-790.4132517283763,1,-0.016129158437252045,-0.03118603676557541,1.214688616357762e-08,-1.6626040988398927e-08,-3.573740059437114e-08,-1.054165821301467e-08,7.973643967318367e-09,-1.0632364322304966e-08,-8.418190589054575e-09,-0.04388275742530823,0.44370245933532715,7
755,10.96501838409673,20.854073498039867,-715.4121629357082,272.37651423522897,3,0.05060592666268349,0.007314145565032959,-3.084733180003241e-08,-3.256749891988875e-08,1.0722594367962301e-08,1.5625288840581675e-09,-1.2135192406503847e-08,-1.911378610941483e-09,-6.887844516967334e-09,-0.023798197507858276,0.4437021315097809,11
756,4.856991877892562,17.41576518955488,-699.8358854498023,282.4938343412846,3,0.05141918733716011,0.007431686390191317,-3.544278470712925e-08,-4.056172286936999e-08,-5.178195650046291e-09,4.391423225058588e-09,-1.746322553231039e-08,-1.0911750614184257e-08,-1.3940340437557097e-08,-0.024180639535188675,0.4437021017074585,11
757,5.964597659712087,0.4369557115767081,611.0967997902459,-805.4879551595267,2,-0.016295770183205605,-0.031508151441812515,3.564422090818198e-09,-8.348404634261897e-09,-1.8987037719853106e-08,-7.368286869535723e-09,1.937988614031383e-08,-1.2525251058548292e-08,3.3218523487477114e-09,-0.04433601349592209,0.44370245933532715,8
758,3.9805376733055535,-9.794160821939524,582.8787380084448,-871.2584697378376,1,-0.01613595336675644,-0.031199170276522636,4.6510004736433075e-09,8.824146746633232e-09,-3.646798862888545e-09,9.239174758590707e-09,-9.4348384660492e-10,-1.419731693319548e-10,-4.429517197479527e-09,-0.0439012385904789,0.44370245933532715,7
759,14.626368977685331,0.5283265352415695,520.2220892784785,-753.9204833790266,1,-0.01582980528473854,-0.030607210472226143,4.4724672854101755e-09,2.6358794258385387e-08,1.8185975392270848e-08,5.099476396708269e-09,8.315615751541827e-09,1.2709550745171327e-08,1.4093854083796487e-08,-0.04306827858090401,0.44370242953300476,7
760,-0.7071960864953444,19.038749986179454,-702.8870304766181,322.34207610474573,3,0.05124887824058533,0.007407070603221655,-2.121808329036412e-08,-3.968571959944711e-08,-8.490514069592336e-09,-4.525081642725581e-09,-2.701909984637041e-08,-1.3866310322185882e-09,-2.0033398939744984e-08,-0.02410055510699749,0.44370222091674805,11
761,8.254295756324902,17.986991905311978,-785.4003961339573,259.27211687783904,0,0.04972763732075691,0.007187201641499996,-3.556225536271995e-08,-4.285657606573068e-09,3.6281232240753525e-08,8.768872739040035e-09,-3.696472106184956e-08,1.7263491969288225e-08,-1.3238627971645656e-08,-0.023385165259242058,0.4437020421028137,12
762,14.156068730050066,-9.32574613278693,482.29474417497005,-829.5942041240022,1,-0.016565872356295586,-0.03203041851520538,-6.008982200711444e-10,-1.3579287916343219e-08,-2.9745038432338333e-08,-2.4013537824885134e-09,1.1477888861577412e-08,-9.728116090457206e-09,-5.315164752772716e-09,-0.045070912688970566,0.44370245933532715,7
763,1.8376554405815564,21.98321832331552,-740.5241868511921,313.0230146147472,0,0.049542058259248734,0.007160383742302656,-3.378356083771905e-08,-2.192983750148869e-08,1.986706976708774e-08,-3.073739318626423e-10,-2.0920280618952347e-08,3.706607021314312e-09,-6.856267997790155e-09,-0.023297898471355438,0.4437020421028137,12
764,6.572669615527645,-6.911885712312665,553.9011624215011,-827.1336653180357,1,-0.016198964789509773,-0.03132098168134689,2.0224346641839475e-08,1.826472484367514e-08,1.7824913101094353e-08,-2.782980512705535e-09,9.407353118717765e-09,2.947780686213264e-09,9.425372482496641e-09,-0.044072650372982025,0.4437026083469391,7
765,7.199714232898815,22.047075957105836,-805.7659418643298,328.9856594894052,0,0.04913884028792381,0.007102105766534805,-3.802875880865031e-08,-8.483981517315442e-09,3.3641146757190654e-08,9.390495492311857e-09,-2.2582582914765226e-08,6.577386191253254e-09,-5.603999930769987e-09,-0.02310827560722828,0.4437020421028137,12
766,0.6071525370862896,20.746244993439614,-679.6068038171732,328.0667187455237,3,0.04924057796597481,0.0071168094873428345,-2.4308212331902723e-08,-4.0913921139917875e-08,-8.3401587858134e-09,-1.136661964551422e-08,-2.20776037451742e-08,-4.608863957145104e-09,-1.4013385118971655e-08,-0.023156115785241127,0.4437021315097809,11
